0	bert-base-uncased	5	3	datasets_1	formal	CON_VERB	0.7	0.9545454545454546	0.8076923076923077

1	bert-base-uncased	5	3	datasets_1	formal	CON_VERB	0.8	0.9090909090909091	0.8510638297872342

2	bert-base-uncased	5	3	datasets_1	formal	CON_VERB	0.6666666666666666	0.9090909090909091	0.7692307692307692

3	bert-base-uncased	5	3	datasets_1	formal	CON_VERB	0.5116279069767442	1.0	0.676923076923077

4	bert-base-uncased	5	3	datasets_1	formal	CON_VERB	0.7692307692307693	0.9090909090909091	0.8333333333333333

5	bert-base-uncased	5	3	datasets_1	formal	CON_VERB	0.8333333333333334	0.9090909090909091	0.8695652173913043

6	bert-base-uncased	5	3	datasets_1	formal	CON_VERB	0.9523809523809523	0.9090909090909091	0.9302325581395349

7	bert-base-uncased	5	3	datasets_1	formal	CON_VERB	0.7777777777777778	0.9545454545454546	0.8571428571428572

8	bert-base-uncased	5	3	datasets_1	formal	CON_VERB	0.7727272727272727	0.7727272727272727	0.7727272727272727

9	bert-base-uncased	5	3	datasets_1	formal	CON_VERB	0.8076923076923077	0.9545454545454546	0.875

Media total: 	CON_VERB	0.7591436986785824	0.9181818181818182	0.824291122236769
