0	roberta-base	3	3	datasets_1	formal	CON_VERB	1.0	0.22727272727272727	0.37037037037037035
0	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.7391304347826086	0.7727272727272727	0.7555555555555555

1	roberta-base	3	3	datasets_1	formal	CON_VERB	0.6060606060606061	0.9090909090909091	0.7272727272727273
1	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.5945945945945946	1.0	0.7457627118644068

2	roberta-base	3	3	datasets_1	formal	CON_VERB	0.9285714285714286	0.5909090909090909	0.7222222222222223
2	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.8260869565217391	0.8636363636363636	0.8444444444444444

3	roberta-base	3	3	datasets_1	formal	CON_VERB	0.8636363636363636	0.8636363636363636	0.8636363636363636
3	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.6060606060606061	0.9090909090909091	0.7272727272727273

4	roberta-base	3	3	datasets_1	formal	CON_VERB	0.9411764705882353	0.7272727272727273	0.8205128205128205
4	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.6206896551724138	0.8181818181818182	0.7058823529411765

5	roberta-base	3	3	datasets_1	formal	CON_VERB	0.7586206896551724	1.0	0.8627450980392156
5	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.8888888888888888	0.7272727272727273	0.7999999999999999

6	roberta-base	3	3	datasets_1	formal	CON_VERB	0.8666666666666667	0.5909090909090909	0.7027027027027029
6	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.9047619047619048	0.8636363636363636	0.8837209302325582

7	roberta-base	3	3	datasets_1	formal	CON_VERB	0.85	0.7727272727272727	0.8095238095238095
7	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.6363636363636364	0.9545454545454546	0.7636363636363637

8	roberta-base	3	3	datasets_1	formal	CON_VERB	0.9	0.8181818181818182	0.8571428571428572
8	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.85	0.7727272727272727	0.8095238095238095

9	roberta-base	3	3	datasets_1	formal	CON_VERB	0.9	0.8181818181818182	0.8571428571428572
9	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.6111111111111112	1.0	0.7586206896551725

Media total: 	CON_VERB	0.8614732225178473	0.7318181818181818	0.7593271828565946
Media total: 	SIN_VERB	0.7277687788257503	0.8681818181818182	0.7794419585126214
