0	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	1.0	0.3695652173913043	0.5396825396825397
0	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.4915254237288136	0.6304347826086957	0.5523809523809524

1	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	1.0	0.5	0.6666666666666666
1	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.7948717948717948	0.6739130434782609	0.7294117647058824

2	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.7959183673469388	0.8478260869565217	0.8210526315789473
2	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.6065573770491803	0.8043478260869565	0.691588785046729

3	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.8536585365853658	0.7608695652173914	0.8045977011494252
3	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.5172413793103449	0.9782608695652174	0.6766917293233083

4	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.782608695652174	0.782608695652174	0.782608695652174
4	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.7948717948717948	0.6739130434782609	0.7294117647058824

5	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.8095238095238095	0.7391304347826086	0.7727272727272727
5	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.5054945054945055	1.0	0.6715328467153284

6	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.9130434782608695	0.45652173913043476	0.608695652173913
6	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.7291666666666666	0.7608695652173914	0.7446808510638298

7	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.8918918918918919	0.717391304347826	0.7951807228915664
7	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.7857142857142857	0.717391304347826	0.75

8	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.8636363636363636	0.8260869565217391	0.8444444444444444
8	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.5573770491803278	0.7391304347826086	0.6355140186915887

9	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.8378378378378378	0.6739130434782609	0.746987951807229
9	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.40350877192982454	0.5	0.44660194174757284

Media total: 	CON_VERB	0.8748118980735251	0.6673913043478261	0.7382644278774179
Media total: 	SIN_VERB	0.6186329048817538	0.7478260869565218	0.6627814654381075
