0	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.813953488372093	0.7608695652173914	0.7865168539325844
0	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.4915254237288136	0.6304347826086957	0.5523809523809524

1	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.5606060606060606	0.8043478260869565	0.6607142857142857
1	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.7948717948717948	0.6739130434782609	0.7294117647058824

2	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.7272727272727273	0.6956521739130435	0.711111111111111
2	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.6065573770491803	0.8043478260869565	0.691588785046729

3	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.8888888888888888	0.6956521739130435	0.7804878048780488
3	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.5172413793103449	0.9782608695652174	0.6766917293233083

4	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.7777777777777778	0.6086956521739131	0.6829268292682927
4	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.7948717948717948	0.6739130434782609	0.7294117647058824

5	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.8648648648648649	0.6956521739130435	0.7710843373493975
5	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.5054945054945055	1.0	0.6715328467153284

6	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.7058823529411765	0.782608695652174	0.7422680412371134
6	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.7291666666666666	0.7608695652173914	0.7446808510638298

7	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.9142857142857143	0.6956521739130435	0.7901234567901234
7	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.7857142857142857	0.717391304347826	0.75

8	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.6981132075471698	0.8043478260869565	0.7474747474747474
8	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.5573770491803278	0.7391304347826086	0.6355140186915887

9	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.8	0.782608695652174	0.7912087912087912
9	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.40350877192982454	0.5	0.44660194174757284

Media total: 	CON_VERB	0.7751645082556473	0.7326086956521739	0.7463916258964496
Media total: 	SIN_VERB	0.6186329048817538	0.7478260869565218	0.6627814654381075
