0	roberta-large	3	3	datasets_1	formal	CON_VERB	0.5901639344262295	0.782608695652174	0.6728971962616822
0	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.5	1.0	0.6666666666666666

1	roberta-large	3	3	datasets_1	formal	CON_VERB	0.5	1.0	0.6666666666666666
1	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.9090909090909091	0.8695652173913043	0.888888888888889

2	roberta-large	3	3	datasets_1	formal	CON_VERB	0.5	1.0	0.6666666666666666
2	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.9333333333333333	0.6086956521739131	0.7368421052631579

3	roberta-large	3	3	datasets_1	formal	CON_VERB	0.5675675675675675	0.9130434782608695	0.6999999999999998
3	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.9722222222222222	0.7608695652173914	0.853658536585366

4	roberta-large	3	3	datasets_1	formal	CON_VERB	0.4943820224719101	0.9565217391304348	0.6518518518518518
4	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.9354838709677419	0.6304347826086957	0.7532467532467533

5	roberta-large	3	3	datasets_1	formal	CON_VERB	0.5526315789473685	0.9130434782608695	0.6885245901639344
5	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.8974358974358975	0.7608695652173914	0.8235294117647058

6	roberta-large	3	3	datasets_1	formal	CON_VERB	0.5176470588235295	0.9565217391304348	0.6717557251908397
6	roberta-large	3	3	datasets_1	formal	SIN_VERB	1.0	0.5652173913043478	0.7222222222222222

7	roberta-large	3	3	datasets_1	formal	CON_VERB	0.975609756097561	0.8695652173913043	0.9195402298850575
7	roberta-large	3	3	datasets_1	formal	SIN_VERB	1.0	0.6956521739130435	0.8205128205128205

8	roberta-large	3	3	datasets_1	formal	CON_VERB	0.578125	0.8043478260869565	0.6727272727272727
8	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.7446808510638298	0.7608695652173914	0.7526881720430109

9	roberta-large	3	3	datasets_1	formal	CON_VERB	0.7948717948717948	0.6739130434782609	0.7294117647058824
9	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.9736842105263158	0.8043478260869565	0.8809523809523809

Media total: 	CON_VERB	0.6070998713205961	0.8869565217391304	0.7040041964119854
Media total: 	SIN_VERB	0.8865931294640249	0.7456521739130435	0.7899207958145973
