0	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.6896551724137931	0.6666666666666666	0.6779661016949153
0	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.6428571428571429	0.3	0.4090909090909091

1	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.696969696969697	0.7666666666666667	0.7301587301587302
1	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.6857142857142857	0.8	0.7384615384615385

2	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.574468085106383	0.9	0.7012987012987012
2	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.7027027027027027	0.8666666666666667	0.7761194029850748

3	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.7058823529411765	0.8	0.7500000000000001
3	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.7352941176470589	0.8333333333333334	0.78125

4	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.6857142857142857	0.8	0.7384615384615385
4	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.72	0.6	0.6545454545454547

5	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.7096774193548387	0.7333333333333333	0.7213114754098361
5	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.7272727272727273	0.8	0.761904761904762

6	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.7333333333333333	0.7333333333333333	0.7333333333333333
6	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.7391304347826086	0.5666666666666667	0.6415094339622641

7	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.7931034482758621	0.7666666666666667	0.7796610169491527
7	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.6	0.8	0.6857142857142857

8	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.7586206896551724	0.7333333333333333	0.7457627118644068
8	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.6486486486486487	0.8	0.7164179104477612

9	bert-base-uncased	3	3	datasets_1	formal	CON_VERB	0.6857142857142857	0.8	0.7384615384615385
9	bert-base-uncased	3	3	datasets_1	formal	SIN_VERB	0.4915254237288136	0.9666666666666667	0.651685393258427

Media total: 	CON_VERB	0.7033138769478827	0.77	0.7316415147632153
Media total: 	SIN_VERB	0.6693145483353988	0.7333333333333334	0.6816699090370477
