0	roberta-large	3	3	datasets_1	formal	CON_VERB	0.5054945054945055	1.0	0.6715328467153284
0	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.5	1.0	0.6666666666666666

1	roberta-large	3	3	datasets_1	formal	CON_VERB	0.8604651162790697	0.8043478260869565	0.8314606741573034
1	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.9090909090909091	0.8695652173913043	0.888888888888889

2	roberta-large	3	3	datasets_1	formal	CON_VERB	0.6226415094339622	0.717391304347826	0.6666666666666666
2	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.9333333333333333	0.6086956521739131	0.7368421052631579

3	roberta-large	3	3	datasets_1	formal	CON_VERB	0.9354838709677419	0.6304347826086957	0.7532467532467533
3	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.9722222222222222	0.7608695652173914	0.853658536585366

4	roberta-large	3	3	datasets_1	formal	CON_VERB	0.7755102040816326	0.8260869565217391	0.8
4	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.9354838709677419	0.6304347826086957	0.7532467532467533

5	roberta-large	3	3	datasets_1	formal	CON_VERB	0.5421686746987951	0.9782608695652174	0.6976744186046511
5	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.8974358974358975	0.7608695652173914	0.8235294117647058

6	roberta-large	3	3	datasets_1	formal	CON_VERB	0.5303030303030303	0.7608695652173914	0.625
6	roberta-large	3	3	datasets_1	formal	SIN_VERB	1.0	0.5652173913043478	0.7222222222222222

7	roberta-large	3	3	datasets_1	formal	CON_VERB	0.639344262295082	0.8478260869565217	0.7289719626168225
7	roberta-large	3	3	datasets_1	formal	SIN_VERB	1.0	0.6956521739130435	0.8205128205128205

8	roberta-large	3	3	datasets_1	formal	CON_VERB	0.5172413793103449	0.9782608695652174	0.6766917293233083
8	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.7446808510638298	0.7608695652173914	0.7526881720430109

9	roberta-large	3	3	datasets_1	formal	CON_VERB	0.5	1.0	0.6666666666666666
9	roberta-large	3	3	datasets_1	formal	SIN_VERB	0.9736842105263158	0.8043478260869565	0.8809523809523809

Media total: 	CON_VERB	0.6428652552864165	0.8543478260869566	0.71179117179975
Media total: 	SIN_VERB	0.8865931294640249	0.7456521739130435	0.7899207958145973


















