0	roberta-base	3	3	datasets_1	formal	CON_VERB	0.9285714285714286	0.28888888888888886	0.44067796610169485
0	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.9130434782608695	0.4666666666666667	0.6176470588235294

1	roberta-base	3	3	datasets_1	formal	CON_VERB	0.6338028169014085	1.0	0.7758620689655172
1	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.5641025641025641	0.9777777777777777	0.7154471544715448

2	roberta-base	3	3	datasets_1	formal	CON_VERB	0.5569620253164557	0.9777777777777777	0.7096774193548387
2	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.7735849056603774	0.9111111111111111	0.8367346938775511

3	roberta-base	3	3	datasets_1	formal	CON_VERB	0.8181818181818182	0.8	0.8089887640449439
3	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.5294117647058824	1.0	0.6923076923076924

4	roberta-base	3	3	datasets_1	formal	CON_VERB	0.8888888888888888	0.35555555555555557	0.5079365079365079
4	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.5056179775280899	1.0	0.6716417910447761

5	roberta-base	3	3	datasets_1	formal	CON_VERB	0.7413793103448276	0.9555555555555556	0.8349514563106797
5	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.5	1.0	0.6666666666666666

6	roberta-base	3	3	datasets_1	formal	CON_VERB	0.671875	0.9555555555555556	0.7889908256880733
6	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.6	0.9333333333333333	0.7304347826086957

7	roberta-base	3	3	datasets_1	formal	CON_VERB	0.9090909090909091	0.6666666666666666	0.7692307692307692
7	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.7735849056603774	0.9111111111111111	0.8367346938775511

8	roberta-base	3	3	datasets_1	formal	CON_VERB	0.0	0.0	0.0
8	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.5972222222222222	0.9555555555555556	0.7350427350427351

9	roberta-base	3	3	datasets_1	formal	CON_VERB	0.4942528735632184	0.9555555555555556	0.6515151515151515
9	roberta-base	3	3	datasets_1	formal	SIN_VERB	0.56	0.9333333333333333	0.7000000000000001

Media total: 	CON_VERB	0.6643005070858955	0.6955555555555556	0.6287830929148176
Media total: 	SIN_VERB	0.6316567818140383	0.9088888888888889	0.7202657268720742
